test_name task_name gold_standard_file model model_configuration metric score_value
/media/marpel/DATA/uniform_cities_200_cosine_2_7 Classification Cities SVM C=1.0 accuracy 0.6944884939621782
/media/marpel/DATA/uniform_cities_200_cosine_2_7 Classification Cities NB - accuracy 0.7852586010480747
/media/marpel/DATA/uniform_cities_200_cosine_2_7 Classification Cities SVM C=0.001 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_7 Classification Cities SVM C=0.1 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_7 Classification Cities SVM C=10.0 accuracy 0.7809637730690363
/media/marpel/DATA/uniform_cities_200_cosine_2_7 Classification Cities SVM C=0.01 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_7 Classification Cities SVM C=1000 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_cities_200_cosine_2_6 Classification Cities KNN K=3 accuracy 0.7395033037138301
/media/marpel/DATA/uniform_cities_200_cosine_2_6 Classification Cities C45 - accuracy 0.5689097744360904
/media/marpel/DATA/uniform_cities_200_cosine_2_6 Classification Cities SVM C=100 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_cities_200_cosine_2_6 Classification Cities SVM C=1.0 accuracy 0.6944884939621782
/media/marpel/DATA/uniform_cities_200_cosine_2_6 Classification Cities NB - accuracy 0.7852586010480747
/media/marpel/DATA/uniform_cities_200_cosine_2_6 Classification Cities SVM C=0.001 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_6 Classification Cities SVM C=0.1 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_6 Classification Cities SVM C=10.0 accuracy 0.7809637730690363
/media/marpel/DATA/uniform_cities_200_cosine_2_6 Classification Cities SVM C=0.01 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_6 Classification Cities SVM C=1000 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_cities_200_cosine_2_5 Classification Cities KNN K=3 accuracy 0.7395033037138301
/media/marpel/DATA/uniform_cities_200_cosine_2_5 Classification Cities C45 - accuracy 0.5638619275461382
/media/marpel/DATA/uniform_cities_200_cosine_2_5 Classification Cities SVM C=100 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_cities_200_cosine_2_5 Classification Cities SVM C=1.0 accuracy 0.6944884939621782
/media/marpel/DATA/uniform_cities_200_cosine_2_5 Classification Cities NB - accuracy 0.7852586010480747
/media/marpel/DATA/uniform_cities_200_cosine_2_5 Classification Cities SVM C=0.001 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_5 Classification Cities SVM C=0.1 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_5 Classification Cities SVM C=10.0 accuracy 0.7809637730690363
/media/marpel/DATA/uniform_cities_200_cosine_2_5 Classification Cities SVM C=0.01 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_5 Classification Cities SVM C=1000 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_cities_200_cosine_2_4 Classification Cities KNN K=3 accuracy 0.7395033037138301
/media/marpel/DATA/uniform_cities_200_cosine_2_4 Classification Cities C45 - accuracy 0.5670722260195945
/media/marpel/DATA/uniform_cities_200_cosine_2_4 Classification Cities SVM C=100 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_cities_200_cosine_2_4 Classification Cities SVM C=1.0 accuracy 0.6944884939621782
/media/marpel/DATA/uniform_cities_200_cosine_2_4 Classification Cities NB - accuracy 0.7852586010480747
/media/marpel/DATA/uniform_cities_200_cosine_2_4 Classification Cities SVM C=0.001 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_4 Classification Cities SVM C=0.1 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_4 Classification Cities SVM C=10.0 accuracy 0.7809637730690363
/media/marpel/DATA/uniform_cities_200_cosine_2_4 Classification Cities SVM C=0.01 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_4 Classification Cities SVM C=1000 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_cities_200_cosine_2_9 Classification Cities KNN K=3 accuracy 0.7395033037138301
/media/marpel/DATA/uniform_cities_200_cosine_2_9 Classification Cities C45 - accuracy 0.5776019594440649
/media/marpel/DATA/uniform_cities_200_cosine_2_9 Classification Cities SVM C=100 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_cities_200_cosine_2_9 Classification Cities SVM C=1.0 accuracy 0.6944884939621782
/media/marpel/DATA/uniform_cities_200_cosine_2_9 Classification Cities NB - accuracy 0.7852586010480747
/media/marpel/DATA/uniform_cities_200_cosine_2_9 Classification Cities SVM C=0.001 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_9 Classification Cities SVM C=0.1 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_9 Classification Cities SVM C=10.0 accuracy 0.7809637730690363
/media/marpel/DATA/uniform_cities_200_cosine_2_9 Classification Cities SVM C=0.01 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_9 Classification Cities SVM C=1000 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_cities_200_cosine_2_8 Classification Cities KNN K=3 accuracy 0.7395033037138301
/media/marpel/DATA/uniform_cities_200_cosine_2_8 Classification Cities C45 - accuracy 0.5574766461608568
/media/marpel/DATA/uniform_cities_200_cosine_2_8 Classification Cities SVM C=100 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_cities_200_cosine_2_8 Classification Cities SVM C=1.0 accuracy 0.6944884939621782
/media/marpel/DATA/uniform_cities_200_cosine_2_8 Classification Cities NB - accuracy 0.7852586010480747
/media/marpel/DATA/uniform_cities_200_cosine_2_8 Classification Cities SVM C=0.001 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_8 Classification Cities SVM C=0.1 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_8 Classification Cities SVM C=10.0 accuracy 0.7809637730690363
/media/marpel/DATA/uniform_cities_200_cosine_2_8 Classification Cities SVM C=0.01 accuracy 0.500751879699248
/media/marpel/DATA/uniform_cities_200_cosine_2_8 Classification Cities SVM C=1000 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Forbes KNN K=3 accuracy 0.5655848052935446
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Forbes C45 - accuracy 0.50987550823466
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Forbes SVM C=100 accuracy 0.6071262047894439
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Forbes SVM C=1.0 accuracy 0.6255452991915756
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Forbes NB - accuracy 0.5394312674627945
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Forbes SVM C=0.001 accuracy 0.488853573078428
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Forbes SVM C=0.1 accuracy 0.488853573078428
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Forbes SVM C=10.0 accuracy 0.6383642714336488
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Forbes SVM C=0.01 accuracy 0.488853573078428
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Forbes SVM C=1000 accuracy 0.5873357071154972
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Cities KNN K=3 accuracy 0.7395033037138301
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Cities C45 - accuracy 0.5664866712235135
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Cities SVM C=100 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Cities SVM C=1.0 accuracy 0.6944884939621782
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Cities NB - accuracy 0.7852586010480747
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Cities SVM C=0.001 accuracy 0.500751879699248
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Cities SVM C=0.1 accuracy 0.500751879699248
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Cities SVM C=10.0 accuracy 0.7809637730690363
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Cities SVM C=0.01 accuracy 0.500751879699248
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification Cities SVM C=1000 accuracy 0.7755901116427432
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticMovies KNN K=3 accuracy 0.7715134009089771
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticMovies C45 - accuracy 0.660205152111606
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticMovies SVM C=100 accuracy 0.8023857522704512
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticMovies SVM C=1.0 accuracy 0.7990204055069898
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticMovies NB - accuracy 0.7571441202017708
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticMovies SVM C=0.001 accuracy 0.501781856045815
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticMovies SVM C=0.1 accuracy 0.7474175199951126
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticMovies SVM C=10.0 accuracy 0.8119592567210407
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticMovies SVM C=0.01 accuracy 0.501781856045815
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticMovies SVM C=1000 accuracy 0.7875437594795824
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification AAUP KNN K=3 accuracy 0.6371964407728781
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification AAUP C45 - accuracy 0.5556280729754366
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification AAUP SVM C=100 accuracy 0.6526487369026386
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification AAUP SVM C=1.0 accuracy 0.6416331617314877
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification AAUP NB - accuracy 0.5874875985174841
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification AAUP SVM C=0.001 accuracy 0.545787512995295
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification AAUP SVM C=0.1 accuracy 0.545787512995295
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification AAUP SVM C=10.0 accuracy 0.7075846029126296
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification AAUP SVM C=0.01 accuracy 0.545787512995295
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification AAUP SVM C=1000 accuracy 0.6557507703719396
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticAlbums KNN K=3 accuracy 0.7381837102387389
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticAlbums C45 - accuracy 0.6388347202028417
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticAlbums SVM C=100 accuracy 0.7725365172461945
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticAlbums SVM C=1.0 accuracy 0.7506715597284858
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticAlbums NB - accuracy 0.7272687158930042
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticAlbums SVM C=0.001 accuracy 0.503561009936721
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticAlbums SVM C=0.1 accuracy 0.6529308043843148
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticAlbums SVM C=10.0 accuracy 0.770333327857047
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticAlbums SVM C=0.01 accuracy 0.503561009936721
/media/marpel/DATA/uniform_classification_regression_200_cosine_2_2 Classification MetacriticAlbums SVM C=1000 accuracy 0.7642700302017189
